TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
PRRC2A_S(1004) PRRC2A_S(1014) PRRC2A_S(1085) PRRC2A_S(1088) PRRC2A_S(1089) PRRC2A_S(1092) PRRC2A_S(1104) PRRC2A_S(1106) PRRC2A_S(1108) PRRC2A_S(1110) PRRC2A_S(1147) PRRC2A_S(1219) PRRC2A_S(1226) PRRC2A_S(1306) PRRC2A_S(1325) PRRC2A_S(137) PRRC2A_S(1386) PRRC2A_S(1387) PRRC2A_S(1435) PRRC2A_S(1554) PRRC2A_S(166) PRRC2A_S(1670) PRRC2A_S(1690) PRRC2A_S(1691) PRRC2A_S(18) PRRC2A_S(2113) PRRC2A_S(30) PRRC2A_S(305) PRRC2A_S(342) PRRC2A_S(350) PRRC2A_S(359) PRRC2A_S(363) PRRC2A_S(365) PRRC2A_S(377) PRRC2A_S(380) PRRC2A_S(383) PRRC2A_S(453) PRRC2A_S(454) PRRC2A_S(456) PRRC2A_S(457) PRRC2A_S(516) PRRC2A_S(610) PRRC2A_S(680) PRRC2A_S(756) PRRC2A_S(758) PRRC2A_S(759) PRRC2A_S(761) PRRC2A_S(764) PRRC2A_S(808) PRRC2A_S(908) PRRC2A_S(920) PRRC2A_S(933) PRRC2A_T(1087) PRRC2A_T(1106) PRRC2A_T(1108) PRRC2A_T(1126) PRRC2A_T(132) PRRC2A_T(1347) PRRC2A_T(1353) PRRC2A_T(14) PRRC2A_T(1868) PRRC2A_T(2) PRRC2A_T(2093) PRRC2A_T(387) PRRC2A_T(4) PRRC2A_T(517) PRRC2A_T(596) PRRC2A_T(610) PRRC2A_T(764) PRRC2A_T(782) PRRC2A_T(878) PRRC2A_T(894) PRRC2A_T(975) PRRC2A_T(997) PRRC2A_Y(1094) PRRC2A_Y(636),0.8,0.5,4,1,8,1.0,0.0449252989729171,0.4756804952396859
GOLGA2_S(25) GOLGA2_S(54) GOLGA2_S(540) GOLGA2_S(777) GOLGA2_S(953),1.0,0.5,4,1,8,1.0,0.0179199156245522,0.0594058456228525
DCAF1_S(1000) DCAF1_S(1327) DCAF1_S(1328) DCAF1_S(197) DCAF1_S(251) DCAF1_S(254) DCAF1_S(255) DCAF1_S(289) DCAF1_S(828) DCAF1_S(844) DCAF1_S(978) DCAF1_S(979) DCAF1_S(985) DCAF1_S(986) DCAF1_S(987) DCAF1_S(999) DCAF1_T(1003) DCAF1_T(706),1.0,0.5,4,1,8,1.0,0.0344432779741074,0.5294723956404315
FRS2_S(166) FRS2_S(169) FRS2_S(172) FRS2_S(177) FRS2_S(211) FRS2_S(221) FRS2_S(292) FRS2_S(3) FRS2_S(354) FRS2_S(365) FRS2_S(428) FRS2_S(503) FRS2_T(132) FRS2_T(135) FRS2_T(137) FRS2_T(138) FRS2_T(210) FRS2_T(219) FRS2_T(227) FRS2_T(256) FRS2_T(455) FRS2_T(463) FRS2_T(468) FRS2_T(499) FRS2_T(504) FRS2_Y(306) FRS2_Y(349),0.6,0.5,4,1,8,1.0,0.0486794895486798,0.2655917446843037
DUT_S(101) DUT_S(13) DUT_S(160) DUT_S(174) DUT_S(243) DUT_S(248) DUT_S(84) DUT_S(88) DUT_S(99) DUT_T(239) DUT_T(249) DUT_T(7) DUT_T(95),0.6,0.5,4,1,8,1.0,0.0424445967303564,0.4535668005606078
PKP4_S(1092) PKP4_S(1097) PKP4_S(1099) PKP4_S(1100) PKP4_S(127) PKP4_S(132) PKP4_S(214) PKP4_S(235) PKP4_S(236) PKP4_S(270) PKP4_S(273) PKP4_S(278) PKP4_S(281) PKP4_S(290) PKP4_S(311) PKP4_S(314) PKP4_S(324) PKP4_S(326) PKP4_S(336) PKP4_S(337) PKP4_S(427) PKP4_S(437) PKP4_S(446) PKP4_S(458) PKP4_S(461) PKP4_S(510) PKP4_S(512) PKP4_S(515) PKP4_S(731) PKP4_S(75) PKP4_S(77) PKP4_S(775) PKP4_S(776) PKP4_S(80) PKP4_S(82) PKP4_S(83) PKP4_T(1003) PKP4_T(283) PKP4_T(287) PKP4_Y(1072) PKP4_Y(1113) PKP4_Y(1117) PKP4_Y(1125) PKP4_Y(1129) PKP4_Y(114) PKP4_Y(372) PKP4_Y(415) PKP4_Y(421) PKP4_Y(425) PKP4_Y(465) PKP4_Y(478),1.0,0.5,4,5,8,1.0,0.0521103124093894,0.519015447190316
RFLNA_S(25) RFLNA_S(33) RFLNA_S(37),1.0,0.5,4,1,8,0.8,0.0204051353944706,0.1348505001059333
ZMYM3_S(1047) ZMYM3_S(172) ZMYM3_S(186) ZMYM3_S(220) ZMYM3_S(263) ZMYM3_S(265) ZMYM3_S(461) ZMYM3_S(464) ZMYM3_S(466) ZMYM3_S(774) ZMYM3_S(959) ZMYM3_S(962) ZMYM3_T(795) ZMYM3_T(810) ZMYM3_T(814) ZMYM3_T(817) ZMYM3_T(819) ZMYM3_T(826) ZMYM3_T(828),1.0,0.5,4,5,8,1.0,0.0444369094569375,0.4890482998818184
HJURP_C(448) HJURP_S(100) HJURP_S(1139) HJURP_S(116) HJURP_S(123) HJURP_S(126) HJURP_S(128) HJURP_S(140) HJURP_S(185) HJURP_S(201) HJURP_S(210) HJURP_S(211) HJURP_S(284) HJURP_S(3) HJURP_S(328) HJURP_S(347) HJURP_S(363) HJURP_S(388) HJURP_S(401) HJURP_S(412) HJURP_S(448) HJURP_S(468) HJURP_S(472) HJURP_S(473) HJURP_S(483) HJURP_S(486) HJURP_S(490) HJURP_S(496) HJURP_S(508) HJURP_S(510) HJURP_S(556) HJURP_S(557) HJURP_S(595) HJURP_S(601) HJURP_S(638) HJURP_S(641) HJURP_S(642) HJURP_S(646) HJURP_S(649) HJURP_S(686) HJURP_T(178) HJURP_T(93),1.0,0.5,4,1,8,1.0,0.039436107823094,0.5479240526728686
THUMPD1_S(119) THUMPD1_S(172) THUMPD1_S(295) THUMPD1_S(345),0.6,0.5,3,1,4,1.0,0.0199870312336619,0.140468727572965
ZBTB49_S(57) ZBTB49_S(58) ZBTB49_S(592),1.0,0.5,2,1,8,0.8,0.0130917446998334,0.0720396762622025
DNAJC2_S(3) DNAJC2_S(38) DNAJC2_S(44) DNAJC2_S(564) DNAJC2_S(60) DNAJC2_S(617) DNAJC2_S(63) DNAJC2_T(486) DNAJC2_T(520),1.0,0.5,4,1,8,1.0,0.0407537461223487,0.3855961833740057
SUCLA2_S(221) SUCLA2_S(274) SUCLA2_S(5),0.6,0.5,1,1,6,0.8,0.0217855587673279,-0.0060156721041477
GOLGA5_S(116) GOLGA5_S(130) GOLGA5_S(26) GOLGA5_S(583) GOLGA5_T(212) GOLGA5_T(214) GOLGA5_T(90) GOLGA5_Y(431) GOLGA5_Y(54),1.0,0.5,3,5,4,1.0,0.0273040244753295,0.1905871119982817
WDR4_S(245) WDR4_S(412) WDR4_T(409),0.8,0.5,2,1,2,1.0,0.0062225192767534,0.3575094560301594
TCF12_M(540) TCF12_S(142) TCF12_S(198) TCF12_S(28) TCF12_S(305) TCF12_S(311) TCF12_S(47) TCF12_S(67) TCF12_S(83) TCF12_S(89) TCF12_T(313) TCF12_T(560),1.0,0.5,4,1,8,1.0,0.0306606153867779,0.2166350099451758
CDK11A_S(222) CDK11A_S(232) CDK11A_S(258) CDK11A_S(271) CDK11A_S(47) CDK11A_S(688) CDK11A_S(8) CDK11A_T(583),0.8,0.5,1,1,8,0.6,0.0228743607308375,0.1474241496462739
TESK1_S(437) TESK1_S(441) TESK1_S(553) TESK1_S(603),1.0,0.5,4,5,8,0.8,0.0325684056419201,0.1524825054346449
RPLP2_S(101) RPLP2_S(82) RPLP2_Y(3),0.6,0.5,1,1,2,0.6,0.0179395000910748,-0.0035096413438957
SNX9_S(116) SNX9_S(194) SNX9_S(197) SNX9_S(200) SNX9_T(275) SNX9_Y(219),1.0,0.5,4,10,8,1.0,0.0365505844226125,0.0257137613420002
BCL9_S(10) BCL9_S(102) BCL9_S(104) BCL9_S(1044) BCL9_S(107) BCL9_S(18) BCL9_S(19) BCL9_S(278) BCL9_S(291) BCL9_S(315) BCL9_S(333) BCL9_S(35) BCL9_S(62) BCL9_S(679) BCL9_S(687) BCL9_S(689) BCL9_S(856) BCL9_S(857) BCL9_S(873) BCL9_S(878) BCL9_S(885) BCL9_S(907) BCL9_S(913) BCL9_S(917) BCL9_T(115) BCL9_T(155) BCL9_T(161) BCL9_T(162) BCL9_T(172) BCL9_T(19) BCL9_T(257) BCL9_T(312) BCL9_T(315) BCL9_T(867),0.8,0.5,4,10,8,1.0,0.0546665256341724,0.3678547561197233
CAPG_S(129) CAPG_S(200) CAPG_S(322) CAPG_S(337) CAPG_S(8) CAPG_T(212),0.8,0.5,4,1,8,1.0,0.0237772901310699,0.2048785277579638
GNL2_S(139) GNL2_S(234) GNL2_S(389) GNL2_S(514) GNL2_S(580) GNL2_S(581) GNL2_S(582) GNL2_S(625),0.6,0.5,1,1,6,0.6,0.0101708470529246,-0.006723996811179
NFATC2IP_C(234) NFATC2IP_S(127) NFATC2IP_S(142) NFATC2IP_S(168) NFATC2IP_S(170) NFATC2IP_S(173) NFATC2IP_S(198) NFATC2IP_S(201) NFATC2IP_S(204) NFATC2IP_S(231) NFATC2IP_S(234) NFATC2IP_S(2587) NFATC2IP_S(314) NFATC2IP_S(338) NFATC2IP_S(364) NFATC2IP_S(366) NFATC2IP_S(369) NFATC2IP_S(390) NFATC2IP_S(54) NFATC2IP_S(84) NFATC2IP_S(88) NFATC2IP_S(90) NFATC2IP_S(92) NFATC2IP_T(311) NFATC2IP_T(52),0.8,0.5,4,1,8,1.0,0.0532626059056345,0.3918572650551898
ACTR8_S(132),0.8,0.5,4,5,6,1.0,0.0424435631111103,0.3875301451947784
PUM2_S(11) PUM2_S(122) PUM2_S(126) PUM2_S(136) PUM2_S(178) PUM2_S(179) PUM2_S(182) PUM2_S(26) PUM2_S(584) PUM2_S(82) PUM2_T(175),1.0,0.5,4,1,8,1.0,0.0420669007640829,0.7051932210664922
CCAR2_S(124) CCAR2_S(138) CCAR2_S(235) CCAR2_S(244) CCAR2_S(350) CCAR2_S(569) CCAR2_S(616) CCAR2_S(623) CCAR2_S(626) CCAR2_S(627) CCAR2_S(640) CCAR2_S(671) CCAR2_S(675) CCAR2_S(678) CCAR2_S(681) CCAR2_S(686) CCAR2_S(687) CCAR2_S(808) CCAR2_S(922) CCAR2_T(35) CCAR2_T(454) CCAR2_T(461) CCAR2_T(464) CCAR2_T(484) CCAR2_T(897),1.0,0.5,4,5,8,0.8,0.0425606580180485,0.5812452004758993
RECQL5_S(461) RECQL5_S(464) RECQL5_S(483) RECQL5_S(488) RECQL5_S(491) RECQL5_S(700) RECQL5_S(713) RECQL5_S(720) RECQL5_S(727) RECQL5_S(774) RECQL5_S(788) RECQL5_S(803) RECQL5_S(815) RECQL5_S(824) RECQL5_S(845) RECQL5_S(858) RECQL5_T(23) RECQL5_T(812) RECQL5_T(835) RECQL5_T(839) RECQL5_T(845) RECQL5_Y(484) RECQL5_Y(713) RECQL5_Y(723) RECQL5_Y(824),1.0,0.5,4,1,8,1.0,0.036778358306037,0.2464176682709972
SZRD1_S(104) SZRD1_S(19) SZRD1_S(38) SZRD1_S(51) SZRD1_S(54) SZRD1_S(6),0.6,0.5,1,1,2,0.8,0.0084737650238926,-0.0072155784104878
KLHDC4_C(62) KLHDC4_S(114) KLHDC4_S(222) KLHDC4_S(224) KLHDC4_S(356) KLHDC4_S(361) KLHDC4_S(413) KLHDC4_S(418) KLHDC4_S(62) KLHDC4_T(229) KLHDC4_T(403),1.0,0.5,4,5,8,1.0,0.0356366648235769,0.3429029108760063
ZRANB2_S(130) ZRANB2_S(146) ZRANB2_S(153) ZRANB2_S(163) ZRANB2_S(165) ZRANB2_S(182) ZRANB2_S(188) ZRANB2_S(198) ZRANB2_T(303) ZRANB2_Y(114) ZRANB2_Y(124),1.0,0.5,4,1,8,0.8,0.0793711876649948,0.4897737144654356
TAB3_S(126) TAB3_S(3) TAB3_S(357) TAB3_S(383) TAB3_S(385) TAB3_S(392) TAB3_S(4) TAB3_S(492) TAB3_S(5) TAB3_S(504) TAB3_S(506) TAB3_S(507) TAB3_S(509) TAB3_S(60) TAB3_S(645) TAB3_T(378),0.8,0.5,4,1,8,1.0,0.0333742294628682,0.2731823481383201
TMOD3_S(127) TMOD3_S(25),0.8,0.5,4,1,8,0.8,0.0444496335799904,0.2125018412036357
DISP1_S(1380) DISP1_S(1428) DISP1_S(51),0.6,0.5,1,1,6,0.6,0.0160627296117512,-0.0125457995947568
FLNA_C(1459) FLNA_C(1462) FLNA_C(2163) FLNA_S(1057) FLNA_S(1081) FLNA_S(1084) FLNA_S(1301) FLNA_S(1338) FLNA_S(1436) FLNA_S(1459) FLNA_S(15) FLNA_S(1520) FLNA_S(1522) FLNA_S(1630) FLNA_S(1726) FLNA_S(1835) FLNA_S(1938) FLNA_S(1946) FLNA_S(2) FLNA_S(2045) FLNA_S(2075) FLNA_S(2120) FLNA_S(2125) FLNA_S(2128) FLNA_S(2131) FLNA_S(2143) FLNA_S(2144) FLNA_S(2148) FLNA_S(2149) FLNA_S(2150) FLNA_S(2152) FLNA_S(2153) FLNA_S(2158) FLNA_S(2160) FLNA_S(2163) FLNA_S(2172) FLNA_S(2180) FLNA_S(2276) FLNA_S(2284) FLNA_S(2319) FLNA_S(2321) FLNA_S(2327) FLNA_S(2330) FLNA_S(2335) FLNA_S(2343) FLNA_S(2356) FLNA_S(2362) FLNA_S(2372) FLNA_S(2502) FLNA_S(2526) FLNA_S(2569) FLNA_S(2575) FLNA_S(2576) FLNA_S(2577) FLNA_S(267) FLNA_S(3) FLNA_S(368) FLNA_S(4) FLNA_S(657) FLNA_S(7) FLNA_S(8) FLNA_S(860) FLNA_S(939) FLNA_S(959) FLNA_S(966) FLNA_S(968) FLNA_T(10) FLNA_T(1255) FLNA_T(1275) FLNA_T(1569) FLNA_T(1639) FLNA_T(1739) FLNA_T(2008) FLNA_T(2148) FLNA_T(2152) FLNA_T(2328) FLNA_T(2591) FLNA_T(2601) FLNA_T(4) FLNA_T(5) FLNA_Y(1353) FLNA_Y(1519) FLNA_Y(1525) FLNA_Y(1604) FLNA_Y(1632),0.8,0.5,4,5,8,1.0,0.0450452701698042,0.6367205178863975
CCNYL1_S(105) CCNYL1_S(112) CCNYL1_S(274) CCNYL1_S(341) CCNYL1_S(35) CCNYL1_S(42) CCNYL1_T(117),0.6,0.5,3,5,8,1.0,0.0314623965868766,0.4617784246797315
MYO7B_S(1948) MYO7B_S(1952) MYO7B_S(934) MYO7B_T(420),0.8,0.5,3,1,6,0.6,0.0100070382314195,0.4291298964662947
MTMR4_S(1002) MTMR4_S(572) MTMR4_S(601) MTMR4_S(610) MTMR4_S(618) MTMR4_S(629) MTMR4_S(637) MTMR4_S(8) MTMR4_S(961) MTMR4_T(608),1.0,0.5,4,1,8,0.8,0.0339829643536058,0.3062850895189252
TBC1D16_S(102) TBC1D16_S(11) TBC1D16_S(257) TBC1D16_S(29) TBC1D16_T(758),1.0,0.5,3,1,8,0.8,0.0140191777822927,0.2776284112881605
PUS10_S(79) PUS10_S(84),0.6,0.5,1,1,8,0.6,0.0122456159232266,0.0117473772308311
RPL31_S(15) RPL31_S(98) RPL31_T(104) RPL31_Y(103),1.0,0.5,2,1,8,0.8,0.0226379600395338,0.2609983661486682
PRKCE_S(198) PRKCE_S(3) PRKCE_S(329) PRKCE_S(334) PRKCE_S(346) PRKCE_S(350) PRKCE_S(368) PRKCE_S(729) PRKCE_T(228) PRKCE_T(309) PRKCE_T(710),1.0,0.5,4,1,8,1.0,0.044560434629376,0.4863162942673802
SNX19_S(375) SNX19_S(695) SNX19_S(699) SNX19_S(705),0.8,0.5,1,1,8,0.8,0.0102742640711062,0.0231837818427226
C9orf78_S(101) C9orf78_S(12) C9orf78_S(15) C9orf78_S(17) C9orf78_S(24),0.6,0.5,3,1,8,1.0,0.0354881222962085,0.2837270370414361
ODAD4_S(268) ODAD4_S(542) ODAD4_S(561) ODAD4_S(576) ODAD4_S(586) ODAD4_S(608) ODAD4_S(616) ODAD4_S(624) ODAD4_Y(671),1.0,0.5,4,1,6,0.8,0.0097527517965881,0.1027677638822565
CMYA5_S(10) CMYA5_S(116) CMYA5_S(12) CMYA5_S(122) CMYA5_S(1569) CMYA5_S(1619) CMYA5_S(168) CMYA5_S(1717) CMYA5_S(1868) CMYA5_S(2123) CMYA5_S(2145) CMYA5_S(2148) CMYA5_S(2184) CMYA5_S(2360) CMYA5_S(2374) CMYA5_S(2377) CMYA5_S(2579) CMYA5_S(2641) CMYA5_S(2652) CMYA5_S(266) CMYA5_S(2729) CMYA5_S(2854) CMYA5_S(291) CMYA5_S(3114) CMYA5_S(3152) CMYA5_S(3228) CMYA5_S(3307) CMYA5_S(3457) CMYA5_S(3468) CMYA5_S(3492) CMYA5_S(362) CMYA5_S(570) CMYA5_S(578) CMYA5_S(6) CMYA5_S(7) CMYA5_S(750) CMYA5_S(755) CMYA5_S(834) CMYA5_T(2152) CMYA5_T(3313) CMYA5_T(894) CMYA5_T(9),0.6,0.5,3,10,8,1.0,0.0293418566749292,0.2067254097139411
CAD_M(1833) CAD_S(10) CAD_S(1038) CAD_S(1403) CAD_S(1796) CAD_S(1828) CAD_S(1830) CAD_S(1859) CAD_S(1900) CAD_S(1938) CAD_T(1037) CAD_T(1827) CAD_T(1830) CAD_T(1833) CAD_T(1884) CAD_T(1889) CAD_T(1906),1.0,0.5,4,1,8,1.0,0.0611458851595318,0.457236861267391
FAM120A_S(1029) FAM120A_S(1103) FAM120A_S(1105) FAM120A_S(30) FAM120A_S(434) FAM120A_S(487) FAM120A_S(510) FAM120A_S(511) FAM120A_S(513) FAM120A_S(535) FAM120A_S(666) FAM120A_S(933) FAM120A_T(655),0.6,0.5,4,1,8,1.0,0.0148618913138671,0.2469276744831428
WTIP_C(29) WTIP_S(171) WTIP_S(422) WTIP_S(88),1.0,0.5,4,1,8,1.0,0.0217002438981752,0.2426850729530615
COPE_S(10) COPE_S(13) COPE_S(155) COPE_S(231) COPE_S(283) COPE_S(3) COPE_S(306) COPE_S(307) COPE_S(45) COPE_S(99),0.8,0.5,4,1,8,1.0,0.0369731384970797,0.2135105035423955
USP32_S(1042) USP32_S(1350) USP32_S(1360) USP32_S(1361) USP32_S(1363) USP32_S(1366) USP32_S(1371) USP32_S(1372) USP32_S(1376) USP32_S(1422) USP32_S(1423) USP32_S(1587) USP32_S(1588) USP32_T(1326),1.0,0.5,4,5,8,1.0,0.0464261992163236,0.3400558835942592
RB1_C(855) RB1_S(249) RB1_S(350) RB1_S(360) RB1_S(37) RB1_S(511) RB1_S(608) RB1_S(612) RB1_S(624) RB1_S(780) RB1_S(787) RB1_S(788) RB1_S(791) RB1_S(794) RB1_S(795) RB1_S(798) RB1_S(807) RB1_S(811) RB1_S(816) RB1_S(838) RB1_S(842) RB1_S(855) RB1_S(866) RB1_S(882) RB1_S(9) RB1_S(919) RB1_T(241) RB1_T(252) RB1_T(353) RB1_T(356) RB1_T(373) RB1_T(601) RB1_T(625) RB1_T(778) RB1_T(814) RB1_T(821) RB1_T(823) RB1_T(826) RB1_T(841) RB1_Y(606) RB1_Y(771) RB1_Y(805),1.0,0.5,4,1,8,1.0,0.0531042273906308,0.3854303652606573
WDR44_C(582) WDR44_C(584) WDR44_S(126) WDR44_S(197) WDR44_S(227) WDR44_S(262) WDR44_S(27) WDR44_S(3) WDR44_S(303) WDR44_S(371) WDR44_S(393) WDR44_S(411) WDR44_S(435) WDR44_S(471) WDR44_S(472) WDR44_S(561) WDR44_S(574) WDR44_S(581) WDR44_S(614) WDR44_S(71) WDR44_S(81) WDR44_S(871) WDR44_S(9) WDR44_S(90) WDR44_T(129) WDR44_T(219) WDR44_T(271) WDR44_T(581) WDR44_T(880),0.8,0.5,4,1,8,1.0,0.035008964325007,0.5726521187390324
C4orf54_S(1123) C4orf54_S(1186) C4orf54_S(1263) C4orf54_S(1369) C4orf54_S(1707) C4orf54_S(242) C4orf54_S(614) C4orf54_S(645) C4orf54_S(646) C4orf54_S(650) C4orf54_S(654) C4orf54_S(866) C4orf54_S(870) C4orf54_T(1125) C4orf54_T(240) C4orf54_T(733),0.8,0.5,4,1,8,1.0,0.0284093725709501,0.3557743223004258
CCDC6_S(254) CCDC6_S(325) CCDC6_S(327) CCDC6_S(357) CCDC6_S(391) CCDC6_S(417) CCDC6_T(115) CCDC6_T(349) CCDC6_Y(392),0.8,0.5,4,1,8,1.0,0.0319909839438527,0.4569245256872216
TESK1_S(4) TESK1_S(440) TESK1_S(540),0.6,0.5,1,1,8,0.6,0.0196643679214921,0.0004233609011426
TRMT13_S(7),1.0,0.5,1,1,8,1.0,0.011926203754088,0.3240399209847681
ZHX3_S(604) ZHX3_S(680) ZHX3_S(7) ZHX3_S(899) ZHX3_S(945) ZHX3_S(946) ZHX3_T(612),0.6,0.5,4,1,6,1.0,0.0459850679254947,0.2926778347952007
ZNF446_S(141) ZNF446_S(218) ZNF446_S(362),0.6,0.5,2,1,2,1.0,0.0054367731590397,0.0908270023482303
PRKCA_S(10) PRKCA_S(13) PRKCA_S(217) PRKCA_S(226) PRKCA_S(316) PRKCA_S(319) PRKCA_S(657) PRKCA_T(228) PRKCA_T(497) PRKCA_T(638),0.8,0.5,4,1,8,1.0,0.0544519527650615,0.418822050067485
CYLD_S(13) CYLD_S(344) CYLD_S(387) CYLD_S(395) CYLD_S(396) CYLD_S(418) CYLD_S(422) CYLD_T(424),0.8,0.5,2,1,4,1.0,0.019410186900909,0.1395581812498423
TARDBP_S(183) TARDBP_S(273) TARDBP_S(292) TARDBP_S(92),1.0,0.5,4,1,8,0.8,0.0260675840980632,0.3339527121361927
PDIA3_S(13) PDIA3_S(478),0.6,0.5,4,1,6,1.0,0.007729116443621,0.6778140841194787
CYB5R1_T(154) CYB5R1_T(156),0.6,0.5,4,1,8,1.0,0.0095583684404,0.2867274543195327
VPS35_S(7),0.8,0.5,2,1,8,1.0,0.0253290061936748,0.0751600261565007
IQCJ_S(113) IQCJ_S(117) IQCJ_S(270) IQCJ_S(5) IQCJ_S(87),0.6,0.5,1,1,6,0.6,0.0092768203279037,-0.0054103342630595
GRAMD4_S(24) GRAMD4_S(28) GRAMD4_S(578) GRAMD4_T(30) GRAMD4_Y(390),1.0,0.5,3,5,8,0.6,0.0278280139769938,0.007873195071729
SEC14L1_S(190) SEC14L1_S(223) SEC14L1_S(224) SEC14L1_S(226) SEC14L1_S(549) SEC14L1_S(578) SEC14L1_S(586) SEC14L1_T(200) SEC14L1_T(234) SEC14L1_T(287) SEC14L1_Y(243),1.0,0.5,4,1,8,0.8,0.0432577814702173,0.2374061695639714
COG3_S(663),1.0,0.5,1,1,4,0.8,0.0211467505236972,-0.0009539574659049
MCM5_S(14) MCM5_S(605) MCM5_Y(11),1.0,0.5,3,1,4,1.0,0.0124319844865124,0.2927958229006457
BRD4_M(1083) BRD4_S(1045) BRD4_S(1051) BRD4_S(1064) BRD4_S(1070) BRD4_S(1083) BRD4_S(1100) BRD4_S(1117) BRD4_S(1121) BRD4_S(1126) BRD4_S(1139) BRD4_S(1201) BRD4_S(1223) BRD4_S(2) BRD4_S(3) BRD4_S(338) BRD4_S(456) BRD4_S(469) BRD4_S(607) BRD4_T(1212) BRD4_T(607),0.8,0.5,3,1,8,1.0,0.0410797319076212,0.4674117363991265
RPL18A_C(71) RPL18A_S(123) RPL18A_S(86) RPL18A_T(6) RPL18A_Y(64),0.8,0.5,4,1,8,1.0,0.0399798702583409,0.2890620127625193
ATAD2_C(1157) ATAD2_C(1158) ATAD2_S(1131) ATAD2_S(1139) ATAD2_S(1151) ATAD2_S(1156) ATAD2_S(1157) ATAD2_S(1170) ATAD2_S(1190) ATAD2_S(1200) ATAD2_S(1221) ATAD2_S(1222) ATAD2_S(1233) ATAD2_S(1240) ATAD2_S(1243) ATAD2_S(1246) ATAD2_S(1255) ATAD2_S(1275) ATAD2_S(1277) ATAD2_S(1283) ATAD2_S(1302) ATAD2_S(1320) ATAD2_S(141) ATAD2_S(162) ATAD2_S(163) ATAD2_S(165) ATAD2_S(170) ATAD2_S(316) ATAD2_S(323) ATAD2_S(327) ATAD2_S(334) ATAD2_S(336) ATAD2_S(337) ATAD2_S(342) ATAD2_S(41) ATAD2_S(61) ATAD2_S(670) ATAD2_S(746) ATAD2_S(751) ATAD2_S(79) ATAD2_S(85) ATAD2_S(87) ATAD2_S(88) ATAD2_S(969) ATAD2_T(1149) ATAD2_T(1152) ATAD2_T(1156) ATAD2_T(1158) ATAD2_T(1176) ATAD2_T(1202) ATAD2_T(1215) ATAD2_T(1218) ATAD2_T(1240) ATAD2_T(1245) ATAD2_T(1323) ATAD2_Y(164) ATAD2_Y(322) ATAD2_Y(344),1.0,0.5,4,5,8,1.0,0.0468268002388103,0.401933199313271
VRK3_S(107) VRK3_S(108) VRK3_S(129) VRK3_S(136) VRK3_S(4) VRK3_S(54) VRK3_S(71) VRK3_S(78) VRK3_S(82) VRK3_S(83) VRK3_S(85) VRK3_T(104) VRK3_T(119) VRK3_T(126) VRK3_T(133) VRK3_T(68),0.6,0.5,4,1,8,1.0,0.0338356517732479,0.2872397692208709
GAB3_S(344) GAB3_S(346) GAB3_S(371) GAB3_S(482),1.0,0.5,4,1,8,0.8,0.0246205666118287,0.2838462010169135
CARMIL1_C(916) CARMIL1_S(1067) CARMIL1_S(1068) CARMIL1_S(1094) CARMIL1_S(1101) CARMIL1_S(1128) CARMIL1_S(1131) CARMIL1_S(1135) CARMIL1_S(1151) CARMIL1_S(1235) CARMIL1_S(1243) CARMIL1_S(1246) CARMIL1_S(1254) CARMIL1_S(1256) CARMIL1_S(1261) CARMIL1_S(1274) CARMIL1_S(1277) CARMIL1_S(1280) CARMIL1_S(1286) CARMIL1_S(1288) CARMIL1_S(1290) CARMIL1_S(1291) CARMIL1_S(1306) CARMIL1_S(1314) CARMIL1_S(1315) CARMIL1_S(1331) CARMIL1_S(1360) CARMIL1_S(880) CARMIL1_S(933) CARMIL1_S(967) CARMIL1_S(968) CARMIL1_T(1093) CARMIL1_T(1128) CARMIL1_T(1183) CARMIL1_T(1228) CARMIL1_T(1251) CARMIL1_T(1278) CARMIL1_T(912) CARMIL1_T(916),1.0,0.5,4,1,8,1.0,0.0463432822903493,0.4786899228866888
SOWAHD_S(20) SOWAHD_S(38) SOWAHD_T(19),0.6,0.5,1,1,8,0.8,0.0148394536328008,-0.0029813543895634
TMEM184B_S(244) TMEM184B_S(3) TMEM184B_S(327) TMEM184B_S(329) TMEM184B_S(338) TMEM184B_S(339) TMEM184B_S(358) TMEM184B_S(384) TMEM184B_S(388) TMEM184B_S(398) TMEM184B_S(402) TMEM184B_S(403) TMEM184B_S(61) TMEM184B_T(402),1.0,0.5,4,1,8,1.0,0.0424795193127769,0.3200812944195687
EIF4A1_S(205) EIF4A1_S(78) EIF4A1_T(158) EIF4A1_Y(197),0.8,0.5,1,1,8,0.8,0.0110566999546701,0.1308715856370116
PARP4_C(1507) PARP4_S(1048) PARP4_S(1186) PARP4_S(1236) PARP4_S(1288) PARP4_S(1335) PARP4_S(1338) PARP4_S(1349) PARP4_S(1434) PARP4_S(1710) PARP4_S(1713) PARP4_S(1722) PARP4_S(223) PARP4_T(101) PARP4_T(1443) PARP4_T(1499) PARP4_T(333) PARP4_T(768),1.0,0.5,4,10,8,1.0,0.0543758650155573,0.2961738694874196
PARN_S(3) PARN_S(496) PARN_S(597) PARN_S(615) PARN_S(616) PARN_S(619) PARN_T(331) PARN_T(597),0.8,0.5,4,10,8,1.0,0.0421799374144603,0.6847894260271281
