TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
FAM83G_S(127) FAM83G_S(356) FAM83G_S(364) FAM83G_S(4) FAM83G_S(456) FAM83G_S(458) FAM83G_S(610) FAM83G_S(650) FAM83G_S(666) FAM83G_S(726) FAM83G_S(760) FAM83G_S(781) FAM83G_S(8) FAM83G_T(642),1.0,0.5,4,5,8,1.0,0.0492304786982106,0.5025036739827721
SRSF2_S(177) SRSF2_S(179) SRSF2_S(188) SRSF2_S(189) SRSF2_S(191) SRSF2_S(194) SRSF2_S(196) SRSF2_S(200) SRSF2_S(206) SRSF2_S(208) SRSF2_S(209) SRSF2_S(212) SRSF2_S(220) SRSF2_S(221) SRSF2_S(24) SRSF2_S(26) SRSF2_S(449) SRSF2_T(22) SRSF2_T(24) SRSF2_T(25) SRSF2_Y(23),1.0,0.5,4,1,8,1.0,0.0543705703142663,0.5782267133681096
ZBTB40_C(214) ZBTB40_S(214) ZBTB40_S(591) ZBTB40_S(723) ZBTB40_S(728) ZBTB40_T(166),1.0,0.5,4,1,8,1.0,0.0299194507517967,0.2163058612325351
SRP72_S(4) SRP72_S(443) SRP72_S(463) SRP72_S(511) SRP72_S(541) SRP72_S(560) SRP72_S(617) SRP72_S(625) SRP72_T(624),1.0,0.5,4,10,8,1.0,0.0277343745423907,0.5926384954194915
CDC16_S(560) CDC16_T(581) CDC16_T(585),0.8,0.5,4,1,8,0.8,0.0170268886358642,0.50988617271734
PIKFYVE_S(1042) PIKFYVE_S(1544) PIKFYVE_S(1549) PIKFYVE_S(1714) PIKFYVE_S(1754) PIKFYVE_S(20) PIKFYVE_S(23) PIKFYVE_S(291) PIKFYVE_S(299) PIKFYVE_S(3) PIKFYVE_S(307) PIKFYVE_S(312) PIKFYVE_S(318) PIKFYVE_S(323) PIKFYVE_S(327) PIKFYVE_S(329) PIKFYVE_S(475) PIKFYVE_S(493) PIKFYVE_S(76) PIKFYVE_S(8) PIKFYVE_S(88) PIKFYVE_T(22) PIKFYVE_T(253) PIKFYVE_T(34) PIKFYVE_T(477) PIKFYVE_T(90) PIKFYVE_Y(1772) PIKFYVE_Y(1773),1.0,0.5,3,1,8,1.0,0.033533058810424,0.7521412477633883
CTNNA3_S(637) CTNNA3_S(647) CTNNA3_S(9) CTNNA3_T(649),1.0,0.5,4,1,6,1.0,0.0336772005474051,0.3329136179912406
RASAL3_S(51) RASAL3_S(785) RASAL3_S(816) RASAL3_S(831) RASAL3_S(944) RASAL3_S(945) RASAL3_S(988),1.0,0.5,4,1,4,1.0,0.0494238634866619,0.2364766323498288
PPP1R3D_S(28) PPP1R3D_S(46) PPP1R3D_S(7) PPP1R3D_S(73) PPP1R3D_S(74) PPP1R3D_S(78),1.0,0.5,4,10,8,1.0,0.0484263231482384,0.5982581323284237
AAK1_S(14) AAK1_S(18) AAK1_S(20) AAK1_S(26) AAK1_S(327) AAK1_S(446) AAK1_S(618) AAK1_S(634) AAK1_S(636) AAK1_S(664) AAK1_S(668) AAK1_S(669) AAK1_S(670) AAK1_S(676) AAK1_S(678) AAK1_S(731) AAK1_S(846) AAK1_T(389) AAK1_T(4) AAK1_T(441) AAK1_T(605) AAK1_T(640) AAK1_T(672) AAK1_T(673) AAK1_T(674),1.0,0.5,4,5,8,1.0,0.0217906719835675,0.7739064950153496
VPS13B_S(1002) VPS13B_S(1010) VPS13B_S(1018) VPS13B_S(1019) VPS13B_S(102) VPS13B_S(1033) VPS13B_S(1263) VPS13B_S(1787) VPS13B_S(1790) VPS13B_S(1798) VPS13B_S(1800) VPS13B_S(1812) VPS13B_S(1815) VPS13B_S(1879) VPS13B_S(206) VPS13B_S(3027) VPS13B_S(3052) VPS13B_S(414) VPS13B_S(999) VPS13B_T(1025) VPS13B_T(3026) VPS13B_T(7) VPS13B_Y(13),1.0,0.5,4,1,6,1.0,0.0293690496218736,0.5755771255661234
SRPK2_S(10) SRPK2_S(101) SRPK2_S(104) SRPK2_S(248) SRPK2_S(250) SRPK2_S(3) SRPK2_S(312) SRPK2_S(380) SRPK2_S(490) SRPK2_S(491) SRPK2_S(494) SRPK2_S(496) SRPK2_S(497) SRPK2_S(608) SRPK2_T(492) SRPK2_T(498) SRPK2_T(547),1.0,0.5,3,1,8,1.0,0.0180871584131878,0.8663213110093549
FNBP1L_S(15) FNBP1L_S(321) FNBP1L_S(334) FNBP1L_S(347) FNBP1L_S(430) FNBP1L_S(443) FNBP1L_S(447) FNBP1L_S(488) FNBP1L_S(499) FNBP1L_S(505) FNBP1L_T(496) FNBP1L_T(507),1.0,0.5,4,1,8,1.0,0.0168276473473301,0.7121433766807217
ANXA2P2_S(12) ANXA2P2_S(127) ANXA2P2_S(18) ANXA2P2_S(184) ANXA2P2_S(221) ANXA2P2_S(26) ANXA2P2_S(30) ANXA2P2_S(44) ANXA2P2_T(105) ANXA2P2_T(19) ANXA2P2_T(37) ANXA2P2_Y(199) ANXA2P2_Y(238) ANXA2P2_Y(30) ANXA2P2_Y(42),0.8,0.5,4,1,4,1.0,0.0299921591579833,0.2023870178143259
MAPK3_T(198) MAPK3_T(202) MAPK3_Y(204),0.8,0.5,3,1,8,1.0,0.042033299580267,0.2149623821492426
RPL30_S(10) RPL30_S(102) RPL30_S(13) RPL30_S(16),1.0,0.5,4,1,8,1.0,0.0355736064569037,0.6284769293141145
SIPA1L1_S(1039) SIPA1L1_S(1369) SIPA1L1_S(1439) SIPA1L1_S(152) SIPA1L1_S(1626) SIPA1L1_S(1713) SIPA1L1_S(253) SIPA1L1_S(287) SIPA1L1_S(311) SIPA1L1_S(327) SIPA1L1_S(5) SIPA1L1_T(1408) SIPA1L1_T(1417) SIPA1L1_T(1438) SIPA1L1_T(1634) SIPA1L1_T(1736) SIPA1L1_Y(1056),0.8,0.5,2,1,8,0.6,0.0086348884222631,0.0753835263910322
CCDC102A_S(12) CCDC102A_S(28) CCDC102A_S(537) CCDC102A_S(8),1.0,0.5,4,1,8,0.8,0.0308568388211235,0.7602605898108019
PTBP3_C(56) PTBP3_S(103) PTBP3_S(17) PTBP3_S(359) PTBP3_S(426) PTBP3_S(454) PTBP3_S(460) PTBP3_S(50) PTBP3_S(56) PTBP3_S(58) PTBP3_S(62),0.8,0.5,4,1,8,1.0,0.0257030529041818,0.642676807617058
FLNC_S(1) FLNC_S(10) FLNC_S(1005) FLNC_S(1050) FLNC_S(1156) FLNC_S(1161) FLNC_S(12) FLNC_S(1251) FLNC_S(1256) FLNC_S(14) FLNC_S(1449) FLNC_S(1470) FLNC_S(15) FLNC_S(1527) FLNC_S(1624) FLNC_S(1637) FLNC_S(18) FLNC_S(1826) FLNC_S(1860) FLNC_S(1929) FLNC_S(1939) FLNC_S(1994) FLNC_S(2) FLNC_S(2009) FLNC_S(2020) FLNC_S(2044) FLNC_S(2119) FLNC_S(2122) FLNC_S(2146) FLNC_S(2148) FLNC_S(2200) FLNC_S(2203) FLNC_S(2223) FLNC_S(2230) FLNC_S(2233) FLNC_S(2234) FLNC_S(2236) FLNC_S(2428) FLNC_S(2553) FLNC_S(2569) FLNC_S(2590) FLNC_S(2591) FLNC_S(2598) FLNC_S(2599) FLNC_S(2622) FLNC_S(2624) FLNC_S(2632) FLNC_S(2655) FLNC_S(2685) FLNC_S(3) FLNC_S(379) FLNC_S(4) FLNC_S(559) FLNC_S(6) FLNC_S(7) FLNC_S(8) FLNC_S(9) FLNC_S(976) FLNC_T(1) FLNC_T(10) FLNC_T(1079) FLNC_T(12) FLNC_T(1250) FLNC_T(1281) FLNC_T(1283) FLNC_T(1289) FLNC_T(1509) FLNC_T(17) FLNC_T(1782) FLNC_T(2) FLNC_T(2116) FLNC_T(2151) FLNC_T(2178) FLNC_T(2218) FLNC_T(2238) FLNC_T(2386) FLNC_T(2413) FLNC_T(2644) FLNC_T(3) FLNC_T(4) FLNC_T(5) FLNC_T(6) FLNC_T(680) FLNC_T(7) FLNC_T(880) FLNC_T(9) FLNC_Y(10) FLNC_Y(1042) FLNC_Y(6) FLNC_Y(7) FLNC_Y(926),1.0,0.5,4,1,8,1.0,0.0394475887663835,0.6963366089847554
RALY_S(106) RALY_S(119) RALY_S(176) RALY_S(184) RALY_S(244) RALY_S(272) RALY_S(274) RALY_S(279) RALY_S(4) RALY_S(63) RALY_S(8) RALY_T(151) RALY_T(160) RALY_T(270) RALY_T(282),1.0,0.5,4,5,8,1.0,0.0321515367455708,0.6126084586264997
IBTK_S(1004) IBTK_S(1021) IBTK_S(1041) IBTK_S(1045) IBTK_S(1060) IBTK_S(1069) IBTK_S(1116) IBTK_S(4) IBTK_S(798) IBTK_S(844) IBTK_S(990) IBTK_S(992) IBTK_S(999) IBTK_T(1068) IBTK_T(1181) IBTK_Y(996),0.8,0.5,3,5,8,1.0,0.0200357606600497,0.8605590760640357
SRC_S(12) SRC_S(16) SRC_S(17) SRC_S(35) SRC_S(43) SRC_S(69) SRC_S(74) SRC_S(75) SRC_S(98) SRC_T(37) SRC_T(74) SRC_Y(530),1.0,0.5,4,1,8,1.0,0.0384801274909314,0.5798754672222108
CLIC4_S(167) CLIC4_S(4),1.0,0.5,4,1,8,1.0,0.0203407288183295,0.3042752189246896
RASAL2_S(1017) RASAL2_S(1021) RASAL2_S(1023) RASAL2_S(1058) RASAL2_S(1076) RASAL2_S(1080) RASAL2_S(1084) RASAL2_S(1091) RASAL2_S(11) RASAL2_S(164) RASAL2_S(18) RASAL2_S(237) RASAL2_S(240) RASAL2_S(29) RASAL2_S(35) RASAL2_S(639) RASAL2_S(644) RASAL2_S(663) RASAL2_S(665) RASAL2_S(736) RASAL2_S(739) RASAL2_S(769) RASAL2_S(775) RASAL2_S(780) RASAL2_S(782) RASAL2_S(803) RASAL2_S(830) RASAL2_S(838) RASAL2_S(841) RASAL2_S(861) RASAL2_S(877) RASAL2_S(880) RASAL2_S(887) RASAL2_S(89) RASAL2_S(891) RASAL2_S(893) RASAL2_S(899) RASAL2_S(9) RASAL2_S(933) RASAL2_S(946) RASAL2_S(960) RASAL2_S(979) RASAL2_T(6) RASAL2_T(750) RASAL2_T(755) RASAL2_T(761) RASAL2_T(885) RASAL2_T(896),1.0,0.5,4,1,8,1.0,0.0145427472299604,0.8036655074578919
ALG3_S(10) ALG3_S(11) ALG3_S(13) ALG3_S(21),0.8,0.5,4,10,8,1.0,0.0351247347051914,0.7019393915687336
CABLES1_S(109) CABLES1_S(26) CABLES1_S(287) CABLES1_S(301) CABLES1_S(311) CABLES1_S(313) CABLES1_S(378) CABLES1_S(418) CABLES1_S(434) CABLES1_T(415),0.6,0.5,3,1,2,1.0,0.0180967677102385,0.1348541767220357
ZNF618_S(120) ZNF618_S(125) ZNF618_S(131) ZNF618_S(176) ZNF618_S(216) ZNF618_S(336) ZNF618_S(354),1.0,0.5,4,5,8,1.0,0.0232519024800965,0.4447264148250133
INCENP_S(119) INCENP_S(142) INCENP_S(143) INCENP_S(148) INCENP_S(197) INCENP_S(208) INCENP_S(213) INCENP_S(214) INCENP_S(218) INCENP_S(235) INCENP_S(263) INCENP_S(269) INCENP_S(275) INCENP_S(291) INCENP_S(304) INCENP_S(306) INCENP_S(311) INCENP_S(312) INCENP_S(314) INCENP_S(330) INCENP_S(357) INCENP_S(400) INCENP_S(416) INCENP_S(420) INCENP_S(421) INCENP_S(446) INCENP_S(475) INCENP_S(476) INCENP_S(477) INCENP_S(480) INCENP_S(481) INCENP_S(510) INCENP_S(70) INCENP_S(72) INCENP_S(798) INCENP_S(827) INCENP_S(828) INCENP_S(831) INCENP_S(889) INCENP_S(890) INCENP_S(891) INCENP_S(893) INCENP_S(894) INCENP_S(895) INCENP_S(899) INCENP_S(909) INCENP_S(91) INCENP_S(914) INCENP_S(94) INCENP_T(195) INCENP_T(199) INCENP_T(213) INCENP_T(214) INCENP_T(219) INCENP_T(239) INCENP_T(292) INCENP_T(298) INCENP_T(416) INCENP_T(424) INCENP_T(478) INCENP_T(507) INCENP_T(59) INCENP_T(793) INCENP_T(807) INCENP_T(828) INCENP_T(832) INCENP_T(892) INCENP_Y(73) INCENP_Y(913),1.0,0.5,4,1,8,1.0,0.0306494379481025,0.6925459066834158
PNISR_S(204) PNISR_S(211) PNISR_S(286) PNISR_S(290) PNISR_S(3) PNISR_S(304) PNISR_S(311) PNISR_S(313) PNISR_S(321) PNISR_S(396) PNISR_S(401) PNISR_S(465) PNISR_S(467) PNISR_S(5) PNISR_S(561) PNISR_S(563) PNISR_S(596) PNISR_S(597) PNISR_S(601) PNISR_S(650) PNISR_S(670) PNISR_S(672) PNISR_S(703) PNISR_S(706) PNISR_S(722) PNISR_S(723) PNISR_S(726) PNISR_S(728) PNISR_S(736) PNISR_S(781) PNISR_S(783) PNISR_T(297) PNISR_T(309) PNISR_T(321) PNISR_T(410) PNISR_T(484) PNISR_T(485) PNISR_T(720),1.0,0.5,4,1,8,1.0,0.0384550023652907,0.6636076012210709
RPL18_S(107) RPL18_S(130) RPL18_S(140) RPL18_S(41) RPL18_S(518) RPL18_S(62) RPL18_S(64),1.0,0.5,4,10,8,1.0,0.0307097194768653,0.5697256211570695
RAB12_S(10) RAB12_S(106) RAB12_S(11) RAB12_S(117) RAB12_S(12) RAB12_S(21) RAB12_S(218) RAB12_S(220) RAB12_S(223) RAB12_S(25) RAB12_S(3) RAB12_S(316) RAB12_S(319) RAB12_S(6) RAB12_T(204),1.0,0.5,4,1,8,1.0,0.0327753968827513,0.712029361047031
ZNF516_C(116) ZNF516_S(106) ZNF516_S(1121) ZNF516_S(116) ZNF516_S(852) ZNF516_S(926) ZNF516_S(928) ZNF516_T(930),1.0,0.5,4,10,8,0.8,0.0371320396200463,0.4843257590538449
BTBD10_S(106) BTBD10_S(119) BTBD10_S(12) BTBD10_S(13) BTBD10_S(75) BTBD10_S(88) BTBD10_S(92),1.0,0.5,4,5,8,1.0,0.0224594841379664,0.4868496107999485
RTN4_S(107) RTN4_S(111) RTN4_S(114) RTN4_S(121) RTN4_S(124) RTN4_S(129) RTN4_S(13) RTN4_S(152) RTN4_S(181) RTN4_S(182) RTN4_S(184) RTN4_S(196) RTN4_S(4) RTN4_S(7) RTN4_S(738) RTN4_S(806) RTN4_S(987) RTN4_T(116) RTN4_T(160) RTN4_T(188),0.6,0.5,4,5,8,1.0,0.0389360549939143,0.6532799404160169
TSHZ3_S(1031) TSHZ3_S(1032) TSHZ3_S(325) TSHZ3_S(332) TSHZ3_S(333) TSHZ3_S(463) TSHZ3_S(499) TSHZ3_S(515) TSHZ3_S(636) TSHZ3_S(644) TSHZ3_S(682) TSHZ3_S(835) TSHZ3_T(642),1.0,0.5,3,1,8,1.0,0.0185127536385916,0.4218312679103919
CEP350_S(1024) CEP350_S(103) CEP350_S(105) CEP350_S(1059) CEP350_S(1061) CEP350_S(1113) CEP350_S(1133) CEP350_S(1219) CEP350_S(1250) CEP350_S(1256) CEP350_S(1259) CEP350_S(1261) CEP350_S(1264) CEP350_S(1265) CEP350_S(1501) CEP350_S(1502) CEP350_S(1613) CEP350_S(1648) CEP350_S(1653) CEP350_S(1805) CEP350_S(1807) CEP350_S(1818) CEP350_S(1828) CEP350_S(1830) CEP350_S(209) CEP350_S(2115) CEP350_S(2206) CEP350_S(2222) CEP350_S(2341) CEP350_S(2362) CEP350_S(2431) CEP350_S(2443) CEP350_S(2454) CEP350_S(2460) CEP350_S(258) CEP350_S(2830) CEP350_S(2839) CEP350_S(365) CEP350_S(473) CEP350_S(493) CEP350_S(495) CEP350_S(497) CEP350_S(507) CEP350_S(567) CEP350_S(695) CEP350_S(939) CEP350_T(1253) CEP350_T(1255) CEP350_T(1811) CEP350_T(1919) CEP350_T(2114) CEP350_T(2204) CEP350_T(2689) CEP350_T(669) CEP350_T(878) CEP350_Y(152) CEP350_Y(2613),0.8,0.5,4,10,8,1.0,0.0405274384675888,0.6185502967429809
PA2G4_S(2) PA2G4_S(335) PA2G4_S(355) PA2G4_S(360) PA2G4_S(361) PA2G4_S(363) PA2G4_S(375) PA2G4_S(383) PA2G4_S(90) PA2G4_T(11) PA2G4_T(366) PA2G4_T(377) PA2G4_T(382) PA2G4_T(386),1.0,0.5,4,1,8,1.0,0.0413129541872966,0.6106210685585512
CLDN12_S(228) CLDN12_T(244),0.8,0.5,4,5,6,1.0,0.0217619476179993,0.3530233963838346
KLHL31_S(3) KLHL31_S(626) KLHL31_S(629) KLHL31_S(633),1.0,0.5,2,1,8,0.8,0.0228102677230347,0.1410520337257722
RALGAPA2_S(373) RALGAPA2_S(375) RALGAPA2_S(376) RALGAPA2_S(480) RALGAPA2_S(637) RALGAPA2_S(638) RALGAPA2_S(717) RALGAPA2_S(775) RALGAPA2_S(817) RALGAPA2_S(820) RALGAPA2_S(821) RALGAPA2_T(3) RALGAPA2_T(488),1.0,0.5,4,5,8,1.0,0.0278508258280059,0.7651835640850726
JPH1_S(157) JPH1_S(162) JPH1_S(168) JPH1_S(174) JPH1_S(185) JPH1_S(238) JPH1_S(241) JPH1_S(3) JPH1_S(34) JPH1_S(360) JPH1_S(4) JPH1_S(410) JPH1_S(413) JPH1_S(489) JPH1_S(490) JPH1_S(516) JPH1_S(574) JPH1_S(618) JPH1_S(7) JPH1_T(13) JPH1_T(3) JPH1_T(4) JPH1_T(7) JPH1_Y(3),1.0,0.5,4,5,8,1.0,0.0200638544600151,0.7034149917410558
GRIP1_S(43) GRIP1_S(69) GRIP1_S(761) GRIP1_S(762) GRIP1_S(847) GRIP1_S(953) GRIP1_T(972),1.0,0.5,4,1,2,1.0,0.0333509621342265,0.0771823180220541
LSM11_S(10) LSM11_S(15) LSM11_S(21) LSM11_S(241) LSM11_S(280) LSM11_S(324),1.0,0.5,4,1,8,1.0,0.0357342904280717,0.2894123807991999
CDCA5_C(209) CDCA5_S(105) CDCA5_S(107) CDCA5_S(124) CDCA5_S(126) CDCA5_S(145) CDCA5_S(15) CDCA5_S(154) CDCA5_S(156) CDCA5_S(158) CDCA5_S(164) CDCA5_S(172) CDCA5_S(181) CDCA5_S(209) CDCA5_S(21) CDCA5_S(33) CDCA5_S(35) CDCA5_S(75) CDCA5_S(79) CDCA5_S(83) CDCA5_T(105) CDCA5_T(111) CDCA5_T(113) CDCA5_T(115) CDCA5_T(159) CDCA5_T(48),0.6,0.5,4,1,8,1.0,0.0373297652604835,0.5524286521149627
GTF2E2_S(178) GTF2E2_S(18) GTF2E2_S(227) GTF2E2_S(28) GTF2E2_S(290) GTF2E2_S(61) GTF2E2_S(71) GTF2E2_T(19),1.0,0.5,4,1,8,1.0,0.0191794913556898,0.4058413998329829
ARGLU1_S(74) ARGLU1_S(76) ARGLU1_S(77) ARGLU1_S(91),1.0,0.5,4,1,8,1.0,0.0598120826742091,0.6039072576015562
WASHC4_S(1157),1.0,0.5,3,1,6,0.8,0.0274334282981394,0.0489423435589768
RMDN3_S(201) RMDN3_S(212) RMDN3_S(393) RMDN3_S(44) RMDN3_S(50),0.8,0.5,4,1,8,1.0,0.023704988321826,0.2000945843817644
ATP13A1_S(781) ATP13A1_S(787) ATP13A1_S(817) ATP13A1_S(827) ATP13A1_S(897) ATP13A1_S(899) ATP13A1_S(901) ATP13A1_S(905) ATP13A1_S(935),0.6,0.5,4,5,8,1.0,0.0271323252829288,0.4194261059403594
INPP5J_S(150) INPP5J_S(241) INPP5J_S(242) INPP5J_S(886) INPP5J_S(888) INPP5J_S(903) INPP5J_S(988) INPP5J_S(990) INPP5J_S(992),0.6,0.5,4,1,8,1.0,0.0301129229289799,0.21510816339977
FNBP4_M(508) FNBP4_S(118) FNBP4_S(314) FNBP4_S(431) FNBP4_S(435) FNBP4_S(438) FNBP4_S(442) FNBP4_S(461) FNBP4_S(464) FNBP4_S(469) FNBP4_S(5) FNBP4_S(503) FNBP4_S(661) FNBP4_S(671) FNBP4_S(965) FNBP4_T(516),1.0,0.5,4,10,6,1.0,0.0247504883557889,0.5060439161772774
REPS2_S(260) REPS2_S(493) REPS2_S(544) REPS2_T(306) REPS2_T(479) REPS2_T(487),1.0,0.5,4,1,8,1.0,0.0246720070450929,0.5662441376317343
DNAJC9_S(109) DNAJC9_S(215) DNAJC9_S(27),0.8,0.5,4,1,8,1.0,0.0468656603944765,0.2723737804084543
MLLT6_S(191) MLLT6_S(218) MLLT6_S(219) MLLT6_S(220) MLLT6_S(222) MLLT6_S(254) MLLT6_S(258) MLLT6_S(261) MLLT6_S(378) MLLT6_S(382) MLLT6_S(384) MLLT6_S(418) MLLT6_S(420) MLLT6_S(423) MLLT6_S(429) MLLT6_S(5) MLLT6_S(563) MLLT6_T(264) MLLT6_T(451) MLLT6_T(458),1.0,0.5,4,10,6,1.0,0.0508094797677898,0.3269212714494744
NFATC1_S(151) NFATC1_S(224) NFATC1_S(232) NFATC1_S(257) NFATC1_S(261) NFATC1_S(286) NFATC1_S(359) NFATC1_S(4) NFATC1_S(765) NFATC1_S(772) NFATC1_S(890) NFATC1_S(903) NFATC1_T(240),0.8,0.5,3,1,4,1.0,0.0245612240258753,0.1877168308227133
MAPK7_C(219) MAPK7_S(731) MAPK7_T(733) MAPK7_Y(82),1.0,0.5,4,1,8,1.0,0.0180126829994448,0.2978865912289054
KIAA1143_S(115) KIAA1143_S(116) KIAA1143_S(140) KIAA1143_S(68),0.6,1,1,1,2,0.6,0.0198297569758994,0.0278372716111683
NFX1_S(120) NFX1_S(152) NFX1_S(49) NFX1_S(50) NFX1_Y(176),0.8,0.5,4,5,8,0.8,0.0352691310055448,0.2871809910245402
TMEM109_S(239),0.6,0.5,1,1,8,0.6,0.0263224121624729,0.0078735821817869
PDLIM7_S(103) PDLIM7_S(111) PDLIM7_S(144) PDLIM7_S(217) PDLIM7_S(247) PDLIM7_S(260) PDLIM7_S(274) PDLIM7_S(76) PDLIM7_S(78) PDLIM7_S(82) PDLIM7_T(174) PDLIM7_T(245) PDLIM7_T(251) PDLIM7_T(34),0.8,0.5,4,5,8,1.0,0.0185075545274235,0.7253126497402854
SIN3A_M(1112) SIN3A_S(10) SIN3A_S(1097) SIN3A_S(1099) SIN3A_S(1104) SIN3A_S(1108) SIN3A_S(1112) SIN3A_S(254) SIN3A_S(263) SIN3A_S(274) SIN3A_S(277) SIN3A_S(4) SIN3A_S(421) SIN3A_S(748) SIN3A_S(8) SIN3A_S(832) SIN3A_S(833) SIN3A_S(842) SIN3A_S(860) SIN3A_S(937) SIN3A_S(938) SIN3A_S(940) SIN3A_T(1111) SIN3A_T(249) SIN3A_T(260) SIN3A_T(266) SIN3A_T(284) SIN3A_T(428) SIN3A_T(432) SIN3A_T(435) SIN3A_Y(1178) SIN3A_Y(272),0.8,0.5,4,1,8,1.0,0.046316528309794,0.514437908177673
BICC1_S(26) BICC1_S(612) BICC1_S(633) BICC1_S(637) BICC1_S(679) BICC1_S(766) BICC1_S(833) BICC1_S(836),0.8,0.5,3,1,8,0.8,0.0157400310991468,0.353939580369653
TLK2_S(110) TLK2_S(111) TLK2_S(115) TLK2_S(134) TLK2_S(182) TLK2_S(26) TLK2_S(34) TLK2_S(35) TLK2_S(38) TLK2_S(41) TLK2_S(46) TLK2_S(73) TLK2_S(747) TLK2_S(749) TLK2_S(769) TLK2_S(771) TLK2_S(99) TLK2_T(52) TLK2_T(98),0.8,0.5,4,5,8,1.0,0.0223112570657205,0.771064541902212
HIPK3_Y(359),0.8,0.5,3,1,4,0.8,0.0198925813949739,0.1049471851817224
FSCN1_S(127) FSCN1_S(32) FSCN1_S(39),1.0,0.5,4,5,8,1.0,0.0266286787649917,0.7253685880975211
H2AX_S(122) H2AX_S(131) H2AX_S(134) H2AX_S(135) H2AX_S(5) H2AX_S(6) H2AX_T(121) H2AX_T(137),1.0,0.5,2,1,2,1.0,0.0325557974955202,0.0262262220402495
TEAD3_S(10) TEAD3_S(11) TEAD3_S(145) TEAD3_S(148) TEAD3_S(3) TEAD3_S(5),0.6,0.5,4,1,8,1.0,0.032097052534762,0.620640727825022
SRRT_C(493) SRRT_S(1) SRRT_S(136) SRRT_S(18) SRRT_S(21) SRRT_S(26) SRRT_S(319) SRRT_S(320) SRRT_S(341) SRRT_S(4) SRRT_S(456) SRRT_S(492) SRRT_S(493) SRRT_S(540) SRRT_S(570) SRRT_S(6) SRRT_S(67) SRRT_S(679) SRRT_S(718) SRRT_S(74) SRRT_S(81) SRRT_T(507) SRRT_T(534) SRRT_T(543) SRRT_T(544) SRRT_Y(827),0.6,0.5,4,5,8,1.0,0.0208871129539772,0.839156005625977
ARFGEF2_S(10) ARFGEF2_S(1015) ARFGEF2_S(1024) ARFGEF2_S(1499) ARFGEF2_S(1511) ARFGEF2_S(1513) ARFGEF2_S(1514) ARFGEF2_S(1520) ARFGEF2_S(1525) ARFGEF2_S(1528) ARFGEF2_S(1534) ARFGEF2_S(1580) ARFGEF2_S(1782) ARFGEF2_S(21) ARFGEF2_S(214) ARFGEF2_S(218) ARFGEF2_S(227) ARFGEF2_S(240) ARFGEF2_S(260) ARFGEF2_S(274) ARFGEF2_S(277) ARFGEF2_S(279) ARFGEF2_S(346) ARFGEF2_S(348) ARFGEF2_S(349) ARFGEF2_S(614) ARFGEF2_S(617) ARFGEF2_S(700) ARFGEF2_T(1511) ARFGEF2_T(1531) ARFGEF2_T(243) ARFGEF2_T(244) ARFGEF2_T(281) ARFGEF2_T(616),0.8,0.5,4,5,8,0.8,0.0422194252497005,0.4919863597418201
H4C1_S(3) H4C1_S(46) H4C1_S(48) H4C1_T(31) H4C1_T(4) H4C1_T(46) H4C1_T(81) H4C1_Y(52) H4C1_Y(73) H4C1_Y(9),1.0,0.5,4,1,8,1.0,0.0328863950764964,0.5819615726742364
CYCS_S(48) CYCS_S(8) CYCS_S(9) CYCS_T(1) CYCS_T(29) CYCS_T(3) CYCS_Y(47) CYCS_Y(98),0.8,0.5,3,1,8,1.0,0.0297292507525723,0.0821936905094659
DCLRE1A_S(238) DCLRE1A_S(333) DCLRE1A_S(340) DCLRE1A_S(490) DCLRE1A_S(590) DCLRE1A_S(641) DCLRE1A_T(529),1.0,0.5,4,1,8,1.0,0.0297560586823489,0.281935910437448
DENND2B_S(105) DENND2B_S(107) DENND2B_S(202) DENND2B_S(217) DENND2B_S(233) DENND2B_S(236) DENND2B_S(30) DENND2B_S(309) DENND2B_S(32) DENND2B_S(357) DENND2B_S(368) DENND2B_S(376) DENND2B_S(4) DENND2B_S(413) DENND2B_S(449) DENND2B_S(479) DENND2B_S(48) DENND2B_S(515) DENND2B_S(522) DENND2B_S(525) DENND2B_S(539) DENND2B_S(552) DENND2B_S(574) DENND2B_S(619) DENND2B_S(622) DENND2B_S(651) DENND2B_S(673) DENND2B_S(76) DENND2B_S(84) DENND2B_S(94) DENND2B_S(95) DENND2B_T(240) DENND2B_T(364) DENND2B_T(96) DENND2B_Y(488) DENND2B_Y(501),1.0,0.5,4,1,6,1.0,0.0371463094643736,0.4523521775685628
