phosphosite_ID,AZD/DMSO Exp1,AZD/DMSO Exp2,AZD/DMSO Exp3,PLX/DMSO Exp1,PLX/DMSO Exp2,PLX/DMSO Exp3,PLX/AZD Exp1,PLX/AZD Exp2,PLX/AZD Exp3
PPP1R13L_S(187),,-2.826028,-2.483016,,-2.863126,-2.345345,,0.07054224,0.07491644
PPP1R14B_S(32),0.4188915,0.1914362,0.4722798,0.4898511,0.3272275,0.7082314,0.05755419,0.05973558,0.2028879
PPP1R15B_S(508),-0.48605319999999996,-0.038022845,-0.2946738,-0.17148170000000001,-0.50128975,-0.01764733,0.326065,-0.40247265,0.23720055
PPP1R15B_S(510),-0.4017491,0.01806431,-0.1675231,-0.2245027,-0.3833976,-0.02334306,0.2057679,-0.3089433,0.1098286
PPP1R16A_S(60),-0.5571997,-1.543425,-0.8518077,-0.5997681,-0.628943,-1.019083,-0.0298237,0.6751433,-0.1739865
PPP1R18_S(368),-0.6736237,-0.8755131,-0.7124804,-0.9844168,-0.8015813,-1.056521,-0.4791705,0.01712495,-0.3012659
PPP1R18_S(401),-0.120702,-0.060307,0.01192487,-0.3209366,-0.06981528,-0.03736951,-0.1846213,0.01655583,-0.08869954
PPP1R18_S(490),,-1.324997,-1.030266,,-1.07832,-1.292228,,0.2726632,-0.2640793
PPP1R18_T(493),-0.9678428,-1.348023,-1.060608,-1.223306,-1.240145,-1.353911,-0.2792137,0.08874571,-0.3000398
PPP1R21_S(653),,,-0.4406354,,,-0.4652212,,,-0.1521153
PPP1R35_S(47),-0.4715487,-0.9917426,-0.3168156,-0.3238049,-0.5972124,-0.2887694,0.08705537,0.3983225,0.05699965
PPP1R35_S(52),0.06584801,0.1567849,-0.170394,0.1340894,0.100574,0.1036654,0.04977013,-0.08460856,0.04767794
PPP1R3C_S(293),,0.2439128,0.1294808,,-0.8446134,0.131326,,-1.425567,0.01049345
PPP1R3D_S(133),0.1561377,0.2549568,-0.4566228,0.160533,0.2741722,-0.3458761,-0.04847186,-0.1905515,0.03238294
PPP1R3D_S(25),,-0.06482694,0.1628546,,-0.4419283,0.1282935,,-0.4227713,0.001730139
PPP1R3D_S(74),-0.1360615,-0.03333332,0.06777637,0.3909978,-0.192711,0.06446896,0.3851549,-0.06267431,0.06612369
PPP1R3D_S(78),-0.1360615,-0.03333332,0.06777637,0.3909978,-0.192711,0.06446896,0.3851549,-0.06267431,0.06612369
PPP1R3E_S(33),0.8806463,-0.1863275,,-0.7936818,-0.3358085,,-1.619936,-0.1992483,
PPP1R3G_S(84),-0.5686017,-0.1813621,,-0.1993547,-0.4823312,,0.3904475,-0.504773,
PPP1R9B_S(100),-0.4004727,,-1.054932,-0.9603842,,-1.436549,-0.4736307,,-0.3351895
PPP1R9B_S(190),-0.2089611,0.06543438,0.1921942,0.07874646,0.2507191,0.1600167,0.3087104,0.06491755,0.05907837
PPP1R9B_S(203),-1.353985,-1.99269,,-1.140985,-1.7441,,0.1877678,0.245523,
PPP2R3A_S(505),,-0.07644764,-0.03991833,,-0.06567221,-0.2781287,,0.2247892,-0.1682525
PPP2R3A_S(562),,-1.591614,-1.420781,,-1.169518,-1.320162,,0.2855479,-0.05860819
PPP6R1_S(529),0.05602856,-0.133274,-0.004175412,-0.1240313,-0.1276834,-0.07771078,-0.2106631,0.1126463,-0.1037825
PPP6R1_S(530),0.05602856,-0.133274,-0.004175412,-0.1240313,-0.1276834,-0.07771078,-0.2106631,0.1126463,-0.1037825
PPP6R1_S(531),0.07272322,-0.133274,0.021122859,-0.1413824,-0.1276834,-0.048118999999999995,-0.1533021,0.1126463,-0.044427935
PPP6R1_S(635),-0.07562639,,-0.1736447,0.02545406,,0.09504669,-0.1162541,,0.245374
PPP6R1_S(638),-0.07562639,,-0.1736447,0.02545406,,0.09504669,-0.1162541,,0.245374
PPP6R1_S(664),-0.1327203,-0.1187426,-0.1734821,-0.01547628,0.01549758,-0.1131611,0.0699771,0.1162229,0.06129241
PPP6R1_S(670),-0.1327203,-0.1187426,-0.1734821,-0.01547628,0.01549758,-0.1131611,0.0699771,0.1162229,0.06129241
PPP6R1_S(759),,-1.380296,-1.400911,,-1.37887,-1.450873,,0.02616104,-0.1094989
PPP6R1_T(524),0.05602856,-0.1898942,-0.07605218,-0.1240313,-0.3310821,-0.06432901,-0.2106631,-0.3183457,0.0353423
PPP6R1_T(668),-0.1327203,-0.08894509,-0.1734821,-0.01547628,-0.152885,-0.1131611,0.0699771,-0.04124305,0.06129241
PRAG1_S(694),-0.2644605,-0.000230819,0.002162436,-0.0307961,-0.2555116,0.1901724,0.3281471,-0.1800205,0.4003193
PRAG1_S(710),-0.3158455,-0.2774465,,-0.3543537,-0.2372515,,-0.05611619,0.05577129,
PRAG1_S(738),1.61306,1.42191,1.176961,1.177535,1.293194,0.9343278,-0.4228685,0.08932876,-0.2598928
PRAG1_S(741),,-1.928841,-1.894268,,-1.90671,-1.939371,,0.08708953,-0.0203551
PRAG1_S(743),-1.754967,-1.952155,-2.04436,-1.777245,-2.009031,-1.925768,-0.08598667,0.01880497,0.2194628
PRAG1_S(803),-0.01262096,-0.3708253,-0.1391564,-0.393103,-0.5691367,-0.3116853,-0.2452151,-0.1656869,-0.4267612
PRAG1_S(824),-0.04558029,-0.628207,-0.3941264,-0.4321236,-0.5463086,-0.4218051,-0.4254431,0.20553,-0.09652972
PRAG1_S(876),-0.03008884,,,-0.2032195,,,-0.1882002,,
PRAG1_T(708),-0.1056595,,0.1363226,-0.03873226,,0.02573757,0.007195495,,-0.00481218
PRAG1_Y(132),,,-0.0892366,,,-0.2320571,,,-0.1525482
PRAG1_Y(411),-0.4249975,0.01035019,-0.1140352,0.02517066,0.05824728,0.1137005,0.41792,0.03691057,0.2151194
PRDX6_T(177),-0.7780858,-0.614072,-0.6686846,-0.7894116,-0.4061396,-0.6866612,0.002018352,0.03082556,-0.1074147
PRDX6_T(44),0.264116,0.3122005,0.2422062,0.2401311,-0.02525047,0.160533,0.0116388,-0.03703076,-0.1476655
PRIM2_T(470),0.4049031,0.5655972,0.03153631,0.7187014,0.3162616,0.3164934,0.4142438,-0.3482324,0.3283769
PRKAA2_S(377),,-0.07927988,0.3098746,,0.001442041,0.4303923,,0.01474738,-0.006854632
PRKAB1_S(108),0.4321042,,0.08909126,0.2349918,,0.7845877,-0.1924473,,0.7165959
PRKAB2_S(39),,0.3478923,0.4261037,,-0.2418504,0.1234014,,-0.4834676,-0.465261
PRKAB2_T(40),,-0.0331561,,,-0.4960611,,,-0.4541759,
PRKAR2B_S(114),0.13711,0.04935203,0.2578555,0.2524157,0.2908962,0.06433112,0.04180368,0.2036349,-0.1487687
PRKAR2B_S(83),,-0.131898,-0.1045422,,0.1463945,-0.1372194,,0.1734332,-0.0306487
PRKAR2B_S(85),,-0.17847849999999998,-0.1045422,,0.014154850000000004,-0.1372194,,0.12132904,-0.0306487
PRKAR2B_T(69),0.4592217,0.256286,0.5674481,0.4227712,0.5425057,0.5354558,0.001153714,0.2205134,0.153935
PRKCA_S(319),0.4199703,-0.3856011,0.01763692,-0.1899272,-0.2588567,0.03167748,0.2941943,0.2277258,-0.2137884
PRKCE_T(710),-0.001818917,0.3839393,0.230449,0.3918777,0.2225573,0.4613189,0.3754009,-0.1036655,0.2582174
PRMT3_S(25),,,0.1569143,,0.2591821,-0.5690511,,0.1294656,-0.7444147
PRMT3_S(27),,,0.1569143,,0.2591821,-0.5690511,,0.1294656,-0.7444147
PRMT6_T(21),0.009060428,,,-0.4564051,,,-0.4959593,,
PROX1_S(511),-0.09049571,-0.2509721,0.08678382,-0.1426082,-0.000721562,-0.1286926,-0.1806425,0.006927142,-0.1614757
PRP4K_S(20),0.09465669999999998,0.03381632,0.09161818000000001,-0.11993200499999998,0.08741230333333334,0.018625994333333337,-0.27446291500000003,0.20740606666666664,-0.03399259333333334
PRP4K_S(8),0.0160683,-0.01200978,0.05283319,0.1919416,-0.002050113,-0.1985268,0.2590615,-0.120352,-0.2773591
PRPF38A_S(193),-0.07234626,-0.1480331,-0.05249094,-0.1586387,-0.1733356,0.04376442,-0.08525184,-0.04012096,0.2808376
PRPF38A_S(194),-0.07234626,-0.1480331,-0.05249094,-0.1586387,-0.1733356,0.04376442,-0.08525184,-0.04012096,0.2808376
PRPF38B_S(288),-0.4718888,-0.009756644,0.03337007,-0.4508138,0.1541943,-0.09719323,0.1275012,0.1195417,-0.1674421
PRPF38B_S(527),0.6607828499999999,-0.07753359500000001,-0.8583579,0.146437455,0.025805515,-0.06081852,-0.011687500000000003,0.13458625999999999,-0.226932
PRPF38B_S(529),0.9490041,0.198052715,-0.04879229999999998,0.167387205,0.27449460000000003,0.06525005,-0.1539363,0.06721070999999999,-0.1422891
PRPF38B_S(534),,0.01378388,-5.407639,,-0.01251903,-4.807407,,0.1217219,-0.4393438
PRR12_S(332),0.1749178,0.1321162,0.01020692,0.2195867,0.08583257,0.1059462,0.1070183,-0.07765315,0.05783146
PRR12_S(340),-0.2234074,-0.354944,-0.3251236,-0.2990809,-0.1236854,-0.1780939,-0.1859501,0.04830776,0.1076879
PRR12_S(570),0.1979911,,0.445409,0.2203299,,-0.07969149,0.1043367,,-0.5001363
PRR12_S(582),0.12353211,0.10916,0.25279741,0.093247265,0.1369788,0.047613155000000004,0.021902,-0.007051899,-0.234794185
PRR12_S(651),-0.09472612,-0.09446426,-0.1027596,-0.1704589,-0.0919711,-0.1764137,-0.01093368,0.004392451,-0.06163138
PRR12_T(686),0.247806,0.3216972,,0.2817873,0.3793991,,0.06377902,0.3032583,
PRRC2A_S(1085),-0.09973979499999999,-0.115523365,0.1123665,-0.267640645,-0.07047138,-0.1225855,-0.1483033,0.004042549999999999,-0.06837742
PRRC2A_S(1089),0.119692839,-0.08936719333333333,0.052197725,-0.04099937333333333,-0.056402946666666655,0.061822795,-0.06325273666666666,0.0907523,-0.010417715
PRRC2A_S(1092),0.0810324035,-0.06547069,0.065726215,-0.107297165,0.060899039999999995,0.049119834999999994,-0.1329494,0.1141661,-0.030274944999999998
PRRC2A_S(1106),-0.2536012,0.0031943666666666517,-0.0013014199999999976,-0.5287814,0.06147013333333332,-0.09010256666666668,-0.0151701,-0.0029759999999999973,-0.005476793333333331
PRRC2A_S(1110),-0.36519950000000007,-0.43384500000000004,-0.33646553,-0.12958903333333333,-0.28639175,-0.42993970000000004,0.21229787366666666,0.1311891,-0.01867075
PRRC2A_S(1120),,1.373787,0.9331194,,1.362666,1.136126,,-0.3174198,0.2258919
PRRC2A_S(1147),0.01264022,-0.1165669,0.1419559,0.08011194,0.1220763,0.2078928,0.09801521,0.2183297,0.0116388
PRRC2A_T(1087),,-0.1072126,0.08447251,,0.0766959,-0.08496103,,0.09790321,-0.0867678
PRRC2A_T(1108),-0.20711100000000002,-0.5693721,-0.6284522,-0.36889629999999995,-0.4374669,-0.5138932,-0.0122455395,0.1212983,0.1116991
PRRC2B_S(1132),-1.0193669,-0.8770138,-0.5877939,-1.321909,-1.286051,-0.9469625500000001,-0.33262035,-0.17365863333333334,-0.6780503
PRRC2B_S(1136),0.23770860000000005,-0.37783410000000006,0.7280918,-0.09675085,-0.5180175333333333,0.5411605,-0.29686065,0.05449322,-0.4239755766666667
PRRC2B_S(1139),,-0.835677,0.6096980999999999,,-1.079844,0.420914,,-0.1532865,-0.515541265
PRRC2B_S(795),0.2144979,0.05255495,-0.09963685,-0.000418409,-0.08966643,-0.018330349999999995,-0.1793676,-0.1509494,-0.006445025
PRRC2B_S(907),0.1602748,0.03998062,0.1021878,0.1359287,0.1644001,0.1365852,-0.01692064,-0.05630609,-0.03886564
PRRC2B_T(1134),,-0.729172,,,-1.082805,,,-0.1593708,
PSAT1_S(331),0.1052758,0.1651723,0.03294719,0.1043367,-0.2298052,0.1003049,0.0247452,-0.3398215,0.01635366
PSMA5_S(16),-0.02919054,-0.0201649,-0.02184835,0.08202134,-0.1448714,0.04488368,-0.180577,-0.01292608,0.0451634
PSMA5_S(56),-0.3703403,-0.4666758,-0.625222,-0.6738539,-0.6370645,-0.6333448,-0.1620083,-0.0945064,-0.06769692
PSMD3_S(47),,-0.2949865,0.06626152,,-0.4096807,-0.2475939,,-0.1240634,0.1253867
PSPC1_S(409),,0.2036397,0.1017845,,0.2073932,-0.2111973,,-0.03829579,-0.3491252
PSPC1_S(477),0.09220742,-0.04953158,0.06873958,-0.01073016,0.114367,0.01478381,-0.09337103,0.1832446,-0.09483393
PSPC1_S(481),0.09949727,-0.3569566,0.09437123,0.1962293,-0.09089515,0.1423481,0.05199848,0.3010526,0.1037997
PSPHP1_S(14),0.2537472,-0.06686551,0.2062681,0.04697992,-0.2134204,-0.1059389,-0.1596697,-0.2172308,-0.2486391
PSPHP1_S(7),,0.4466797,-0.5867525,,0.2735755,-0.2980517,,-0.2602667,0.2553195
PTGFRN_S(875),,-0.8371198,,,-0.8840346,,,-0.2234226,
PTPN14_S(314),-0.02184835,-0.07125448,-0.05353862,0.0911243,-0.09221711,0.009633875,0.1068843,-0.06184534,0.07724293
PTPN14_S(465),0.3122005,,0.04921259,0.2429378,,0.08011194,-0.0702696,,0.04767794
PTPN14_S(486),0.09004036,0.3417581,0.3937456,0.3596336,-0.365574,0.2510827,0.1687703,-0.6454251,-0.08799405
PTPN14_S(512),-0.05391295,0.03125411,-0.02841049,0.1190241,0.03562387,0.2690332,0.09247811,0.1049455,0.2829734
PTPN14_S(578),0.06488286,0.1277653,-0.1605402,0.166587,0.05450115,-0.05969043,0.1290852,-0.1207499,0.1418251
PTPN14_S(593),0.22355769,0.30809055,0.17321757499999998,0.353056555,0.09073629999999999,0.262572745,-0.05343439,-0.18427767,-0.05564282
PTPN14_S(594),0.16897595,0.20166705499999998,0.15854508499999997,0.32246628499999996,0.18767939,0.35752065,-0.006631925,0.009025565,0.08048128
PTPN14_S(614),0.3981315,,0.5540485,0.1848516,,0.5494227,-0.041046,,-0.06730387
PTPN14_S(620),0.386811,0.4325318,-0.1598148,0.3413026,0.4309275,-0.3564762,-0.09080292,-0.05533458,-0.3324802
PTPN14_S(642),0.3518545,0.4042492,-0.5089987,0.4334936,0.1409095,-0.7260664,0.1402552,-0.2770325,-0.4084354
PTPN14_S(831),,0.3498182,-0.159976,,0.1681285,-0.1367276,,-0.2976023,-0.1327203
PTPN14_S(874),0.5786006,,,0.3290661,,,-0.271113,,
PTPN1_S(50),0.5044678,0.4547023,0.2051422,0.6532435,0.4090379,0.2279875,0.1272371,0.0357123,-0.03640749
PTPN21_S(492),0.2163618,0.2675957,-0.129513,0.3389092,0.1445685,0.009203812,0.1764505,-0.1615653,-0.02214128
PTPN21_S(616),0.3295255,0.09720625,,0.3757346,-0.191129,,0.165301,0.02228788,
PTPN21_S(637),-0.05919427,0.284751,0.02247432,0.04684024,-0.1159257,-0.06727359,0.006908315,-0.3175355,0.06557227
PTPN21_S(658),-1.350008,-1.49541,-1.384132,-1.384395,-1.490375,-1.220917,-0.003871618,-0.09017593,0.1669724
PTPN21_S(660),0.7393296,0.8849495,0.5096452,0.8243198,0.6656656,0.7392432,0.1376347,-0.1342209,0.3119681
PTPN21_S(673),0.111165,0.2043911,,0.131326,-0.5148411,,0.01906128,-0.5824597,
PURB_S(23),0.6784325,0.1929516,0.4838802,0.1219437,0.2402533,0.5226584,-0.5937463,0.1495685,-0.0143684
PURB_S(298),0.03520166,-0.05683632,-0.1565146,0.02019986,-0.01052667,-0.3594531,0.03365203,-0.08215749,-0.103922
PURB_S(304),-0.05319377,-0.059602840000000004,-0.1448389,0.02459666,-0.031247025,-0.19861863000000002,0.03968727,-0.0412951315,-0.038313225
PURB_S(6),-0.1918868,-0.041443900000000006,-0.07099684,0.01006364,-0.2262895845,0.04348443,0.2142491,-0.20391664999999998,0.03308822
PURB_S(8),,-0.2726807,-0.07099684,,-0.004247769,0.04348443,,0.1707674,0.03308822
PUS7_T(610),-0.05350864,0.06488286,-0.03975523,0.02062666,-0.1286768,0.1159654,0.1304037,-0.1430015,0.1604039
PYCR2_S(304),0.2586999,0.2433034,0.02275842,0.2816686,0.06529664,0.1890338,0.07491644,-0.1567849,0.23008
PYM1_S(6),-0.4341105,0.1782366,0.3731749,-0.03696989,-0.06157116,0.6635723,0.6758159,-0.1560082,0.1578198
QSOX2_S(579),-0.01792825,-0.6495706,-0.1080676,-0.3043981,-0.2968107,-0.3170492,-0.2254301,0.417868,-0.2366055
RAB10_S(181),,0.0647449,,,-0.4061586,,,-0.3604205,
RAB10_T(174),,,0.1553607,,,-0.6425493,,,-0.5361056
RAB11FIP1_S(545),0.1004395,-0.01960901,0.09004036,0.2719037,0.02332628,0.2508404,0.31823,-0.6491095,0.1678717
RAB11FIP5_S(176),0.05060612,0.2892443,0.04334458,0.2343786,0.1623389,-0.05781207,0.156526,-0.2491419,-0.1652079
RAB11FIP5_S(286),0.1983684,,,0.1186256,,,-0.357548,,
RAB11FIP5_S(307),-0.1975173,0.03181863,0.06543438,0.2327835,-0.4653407,0.3564819,0.4694693,-0.4782988,-0.2397024
RAB11FIP5_S(393),-0.6521077,,,-0.5830306,,,-0.001515619,,
RAB11FIP5_S(538),0.09653179,0.112233,,0.2727398,0.1580785,,0.3238889,-0.2960756,
RAB11FIP5_T(438),,0.3834969,0.07587489,,0.7143115,0.5405232,,0.379864,0.2140004
RAB12_S(21),0.2228046,0.2239167,0.2947824,0.1835818,0.2281107,0.2760797,-0.05104039,-0.06018578,-0.07349949
RAB12_S(25),0.1502997,-0.01633686,,0.1461339,0.08079411,,0.04530324,0.1315028,
RAB13_T(64),0.1384213,1.076149,,0.1721035,-0.02124791,,-0.1282194,-1.266936,
RAB14_S(180),-0.283369,-0.1408255,-0.06155609,-0.2898272,0.06004741,-0.4629326,-0.07979818,0.2042829,-0.4826336
RAB32_S(71),0.006908315,0.1237986,0.06212175,0.1514692,0.02119536,0.2838032,0.216486,-0.09936256,0.2031386
RAB3GAP2_S(450),-0.6114688,-0.8464022,-0.6719677,-1.406407,-0.943916,-1.151907,-0.7293156,-0.04250415,-0.5272835
RAB3GAP2_S(455),,,-0.07816759,,,-0.1640598,,,0.1037997
RAB3GAP2_S(916),-0.5895938,-0.4430066,,-1.112381,-0.7092454,,-0.4502224,-0.0526941,
RAB4A_S(190),-0.2471487,,,-0.3050575,,,0.08024827,,
RAB8A_S(181),,-0.05286499,,,-0.04288777,,,-0.1510794,
RAB8A_S(185),,0.08311115,0.26123,,0.2567692,0.6700245,,0.07772603,-0.174882
RAB8A_T(164),0.1372412,-0.000187559,0.1267086,0.03618686,0.1470462,0.05366741,-0.1301286,0.1468666,-0.04174378
RAB8B_S(180),0.3141744,0.3607576,0.4513299,-0.3538189,1.586741,-0.01941891,-0.6821865,0.9892201,-0.4572764
RAB8B_S(182),0.3273424,0.1035311,0.1655583,-0.0759609,-0.2177592,-0.5639661,-0.3498052,-0.1602748,-0.5869042
RAB9A_S(179),-0.06922486,-0.1076479,0.841007,0.06887715,0.5363513,-0.2824387,0.1606621,0.7533122,-0.9114785
RACGAP1_S(628),-0.9534392,,,-0.2164176,,,0.7152784,,
RACGAP1_T(342),0.05602856,0.05255495,-0.08862292,0.206018,-0.0105848,0.1924466,0.1208827,-0.1187585,0.1381591
RACGAP1_T(579),,0.4894402,0.04893365,,0.5067034,-0.143086,,-0.07505342,0.06377902
RACGAP1_T(580),0.4441369,0.4285713,,0.2699907,0.4413773,,-0.1104174,0.01748996,
RAD18_S(471),0.5940708,0.3249257,0.1116991,0.2776278,0.1289532,0.3595212,-0.225835,-0.201132,0.2406196
RAD21_T(394),0.2625534,,,0.166587,,,-0.05949498,,
RAD54L2_S(73),0.07628538,0.05893986,0.1735112,0.05602856,0.1058121,0.2230518,-0.1297182,-0.2023864,-0.004681905
RAD9A_S(277),,,0.5024325,,,0.2533843,,,0.04320455
RALBP1_S(461),0.06295063,0.01592577,0.1914362,0.500802,0.3530974,0.7437304,0.386811,0.4224044,0.5315686
RALBP1_S(463),0.1202192,0.06970215,-0.01585547,0.4617381,0.3458505,0.351176,0.2980718,0.3492353,0.4221253
RALBP1_S(468),,-0.1665512,-0.2924222,,-0.01275195,1.351233,,0.1323249,1.618943
RAMAC_S(36),-0.1564985,-0.1042321,-0.01486389,-0.1560001,-0.1142695,-0.05695637,-0.08030139,0.010861,-0.05081617
RANBP2_S(1110),,0.3596336,0.8945267,,0.2375637,0.7933549,,-0.1223414,0.1286893
RANBP2_S(1160),0.1742785,0.02587931,0.1645289,0.000288558,0.144177,0.02701252,-0.2362145,0.2490848,-0.1701992
RANBP2_S(1509),-0.191096,0.2589409,0.001297885,0.03463829,-0.2572176,0.258338,0.08256635,-0.5301707,0.2202061
RANBP2_S(2270),-0.01950668,,0.5347588,0.1110314,,0.4363751,0.14496,,-0.01874648
RANBP2_S(837),-0.3613978,,0.1260478,-0.3836987,,0.1650436,-0.009016099,,0.04670055
RANBP2_S(955),-0.5978454,-0.5496413,-0.7953333,-0.666187,-0.7294829,-0.7963603,-0.07016353,-0.1573026,-0.09765626
RANBP2_T(1144),0.08759864,,,0.2809564,,,0.2218153,,
RANBP2_T(1396),-0.2723844,-0.01830809,-0.0628967,-0.09414084,-0.0735299,0.01920368,0.1919416,-0.02233227,0.04334458
RANBP2_T(2613),,0.6461627,0.6511321,,0.6591939,0.8949923,,-0.1797658,0.01549758
RAPGEF2_S(930),0.2406196,,,0.4268552,,,0.108491,,
RARB_S(70),-0.06632159,0.1518587,0.06198353,-0.1340653,-0.01147167,0.02984157,-0.1585421,-0.1968587,0.01506926
RB1_S(249),0.05102402,0.2311866,0.02346825,-0.1159883,-0.144696,-0.04464258,-0.2688168,-0.3097584,-0.002656997
RB1_S(360),0.1001703,-0.1176152,,0.0790197,-0.1613628,,0.03955951,-0.0870554,
RB1_S(608),-0.11098431,-0.1970872,0.03660879,-0.2019378,-0.05132443,-0.1205295,-0.2856216,0.02514767,-0.1576084
RB1_S(612),0.05990899,-0.245198,-0.173573255,-0.1903386,-0.205713,-0.01775637,-0.2126678,-0.04879418,-0.0011238500000000096
RB1_S(780),,0.1319846,0.05505682,,0.1376347,-0.05053232,,-0.09328975,-0.06163138
RB1_S(788),0.1658154,0.0504668,0.1638852,-0.02149682,0.04851514,0.005040595,-0.1017375,-0.09895848,-0.1501928
RB1_S(794),0.05311137,0.02630426,0.1003049,-0.1312026,0.0416635,-0.0339978,-0.1017375,-0.1222089,-0.09294018
RB1_S(795),0.11134698500000001,0.11753285,0.12591709499999998,0.026122900000000004,0.0032584900000000028,0.10722398500000001,-0.0319281175,-0.17833516,-0.01690309999999999
RB1_S(807),0.0727363685,0.065356955,-0.15554435,-0.066751565,0.0298500305,-0.14513662,-0.10125648000000001,-0.093703525,0.023114521
RB1_S(811),0.1504297,0.1646576,-0.0987218,0.02913487,0.05755419,-0.05409274,-0.07257376,-0.1540647,0.03731201
RB1_S(816),,0.08120319,-0.2668886,,0.04586229,0.1527676,,-0.07203726,0.007626157
RB1_S(855),-0.2600136,-0.349548,0.04096256,-0.4815052,-0.8472066,-0.4327272,-0.4871966,-0.4129442,-0.3946005
RB1_T(353),0.02715413,,0.09004036,-0.06047253,,-0.000274166,-0.129292,,-0.08833144
RB1_T(356),-0.1610402,0.2216915,0.212009,0.01934605,0.1510794,0.03252402,-0.1091409,-0.05255497,-0.1494726
RB1_T(373),0.0699771,-0.06337904,-0.05667121,-0.0997263,0.007195495,-0.1510897,-0.1317715,0.04844214,-0.1074147
RB1_T(821),0.02565861,0.056632735000000003,0.13900928499999998,0.0228804415,-0.0309180415,0.02169656,-0.0267819885,-0.07129147,-0.095113465
RB1_T(823),-0.1708162,0.1099623,0.0790197,-0.155743,0.1579492,0.01777946,0.05713834,-0.04152331,-0.01432472
RB1_T(826),-0.08219399,0.07505342,0.08556063,0.008200003,-0.02960276,0.004896797,0.006908315,-0.06350286,-0.02217062
RBL1_S(1037),0.49717659999999997,0.3263073,0.6799642,0.00022526999999999964,0.1804026,0.4719678,-0.51149215,-0.08759861,-0.4826739
RBL1_S(1041),0.69647685,0.2644722,0.47718745,0.06445058000000001,0.1407574,0.36104020000000003,-0.5704033110000001,-0.0451685535,-0.2532138
RBL2_S(1035),-0.05024844,,,-0.4101406,,,-0.2800368,,
RBL2_S(948),,0.05907837,,,-0.1822949,,,-0.1932041,
RBL2_S(952),,0.05907837,,,-0.1822949,,,-0.1932041,
RBL2_S(995),0.1554903,0.07354603,-0.1424807,-0.07225522,-0.3205041,0.07778991,-0.1837361,-0.254715,0.1779815
RBM12B_S(638),0.02913487,0.01635366,-0.1938162,0.04334458,-0.0224783,0.1733833,-0.01073016,0.02117468,0.1945914
RBM12B_S(710),-0.01694987,-0.02804263,-0.003987333,0.002306507,-0.06840771,0.01206797,0.01849174,0.004624074,-0.01393134
RBM12B_S(718),0.01349801,1.231555,-0.6778642,0.03322923,0.1255188,-0.5120198,0.203765,-1.125585,0.4204015
RBM12B_T(640),,-0.1972029,,,-0.1355067,,,0.04577382,
RBM12_S(352),,-0.02025263,-0.1646256,,-0.03469226,0.03139513,,-0.02800335,0.1281614
RBM12_S(375),,0.2171066,0.5596386,,0.2637556,0.07833651,,0.03811003,-0.4467574
RBM14_S(161),0.141302,,,-0.3507984,,,-0.1607176,,
RBM14_S(618),-0.5757658,-1.002512,-0.7310387,-0.7705598,-0.662757,-0.9171884,-0.2536872,0.2832988,-0.03578624
RBM14_S(620),0.07778991,0.3117356,-2.356901,0.418028,0.4392508,-1.921445,0.141302,-0.07915615,0.403813
RBM14_S(623),0.3849339,0.297837,0.3289514,0.1949696,0.2761988,0.04753833,-0.04775589,0.06576289,-0.2519854
RBM15B_S(109),0.006908315,-0.007304073,0.000721115,0.09437123,0.03885755,0.2027625,0.09139519,0.06083361,0.1540647
RBM15B_S(113),0.09356022,-0.04031885,0.06267433,0.01321208,0.160533,-0.007376588,-0.03763604,0.1495846,0.007051912
RBM15B_S(147),0.2754839,-0.07803053,,0.06295063,0.4475263,,-0.2574074,0.3702471,
RBM15B_S(265),-0.2642698,0.07532719,-0.03605248,-0.09052638,-0.2292471,0.1352722,0.1663298,-0.2093911,0.02417773
RBM15B_S(267),-0.046659599999999996,0.11553819500000001,-0.11733929,0.045383559999999996,-0.058573700000000006,-0.08812599999999998,0.04825726,-0.17121425,-0.020347229999999997
RBM15B_S(539),-0.2696339,0.08759864,0.1759396,0.1327743,-0.01090456,0.5094424,0.3765127,-0.1801479,0.1598875
RBM15B_S(552),0.0182068,0.02346825,-0.08266753,0.0416635,0.02573757,0.05755419,0.04474379,-0.1164978,0.08420031
RBM15B_S(562),,-0.09349415,-0.1376161,,-0.05320926,0.1347467,,0.03210847,0.300768
RBM15B_S(609),-0.1660656,-0.03432279,-0.4556135,-0.008377474,0.01063669,-0.007884207,0.177599,0.08566517,0.1863738
RBM15B_T(532),-0.03839152,0.3005338,-0.0187903,-0.02098439,-0.1026202,0.068602,-0.03966622,0.04908376,0.07683272
RBM19_T(702),0.1064823,,,-0.1645772,,,-0.390245,,
RBM20_S(876),,-0.05189259,-0.248862,,-0.130934,0.07121356,,0.02551472,0.1580785
RBM25_S(583),-0.06051763,0.04963072,0.06983963,0.07970238,-0.0597054,0.06515872,0.1397313,-0.09626183,-0.1636396
RBM25_S(677),0.11427386999999999,0.28282248,0.39137746,0.135647625,0.265751085,0.55151605,0.09744764,-0.10793005,0.166185365
RBM25_S(683),0.3014705,0.6457939,0.7077015,0.3260771,0.5915836,0.7214164,0.05464008,-0.1962293,0.3135941
